DATE	CE_BRAND_FLVR	BRAND_NM	Btlr_Org_LVL_C_Desc	CHNL_GROUP	TRADE_CHNL_DESC	PKG_CAT	Pkg_Cat_Desc	TSR_PCKG_NM	$ Volume	YEAR	MONTH	PERIOD
2/22/2006	3440	 LEMON	WEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	116.25	2006	2	4
2/22/2006	3441	 RASPBERRY	MIDWEST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	15	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	14.79	2006	2	4
2/22/2006	3554	 STRAWBERRY	NORTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N56P	500ML 6P	.5L NRP 6P	-6.34	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	345	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	92.99	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	.591L NRP 24L	4.99	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	8.45	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	137.5	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	LEISURE	LODGING	N20O	20Z/600ML	.591L NRP 24L	22.48	2006	2	4
2/22/2006	3554	 STRAWBERRY	MIDWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	52.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	93.75	2006	2	4
2/22/2006	3441	 RASPBERRY	NORTHEAST	MILITARY/GOVT	MILITARY-OTHER	N56P	500ML 6P	.5L NRP 6P	12.68	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	118.35	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	2	4
2/22/2006	3441	 RASPBERRY	MIDWEST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P*	71.85	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	SUPERS	MILITARY-COMMISARY	N56P	500ML 6P	.5L NRP 6P	14.79	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	.591L NRP 24L	4.99	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	2	4
2/22/2006	3440	 LEMON	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L	32.47	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	15	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20Z NRP 24L	5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	-63.4	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	5	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L	412.18	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	99.58	2006	2	4
2/22/2006	3440	 LEMON	CANADA	SUPERS	SUPERMARKET	N20O	20Z/600ML	.591L NRP 24L *	117.4	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	14.79	2006	2	4
2/22/2006	3440	 LEMON	CANADA	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	.591L NRP 24L	597.04	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	67.44	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	3842.23	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	485.62	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N56P	500ML 6P	.5L NRP 6P*	2.11	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20z NRP 24L S	3555	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	25	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	672.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	725	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	.591L NRP 24L	9.99	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	2	4
2/22/2006	3440	 LEMON	WEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	410.62	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	27.5	2006	2	4
2/22/2006	3440	 LEMON	NORTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	572.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	351.25	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	247.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	327.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L	29.97	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	15	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	14.79	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20z NRP 24L S	35	2006	2	4
2/22/2006	3440	 LEMON	CANADA	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	.591L NRP 24L	82.43	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	219.27	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20z NRP 24L S	2627.5	2006	2	4
2/22/2006	3440	 LEMON	WEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	280	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20z NRP 24L S	885	2006	2	4
2/22/2006	3440	 LEMON	CANADA	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	.591L NRP 24L	97.42	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	597.5	2006	2	4
2/22/2006	3440	 LEMON	CANADA	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	.591L NRP 24L *	2.49	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	43.12	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L	19.98	2006	2	4
2/22/2006	3554	 STRAWBERRY	NORTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	102.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	SUPERS	SUPERETTE	N20O	20Z/600ML	20z NRP 24L S	47.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	10	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	23.24	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	85	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	480	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	2.11	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20z NRP 24L S	0	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20z NRP 24L S	5	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	140	2006	2	4
2/22/2006	3440	 LEMON	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	4.22	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	9.37	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	25	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	4146.56	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	357.6	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	12.68	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	79.37	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	5	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	.591L NRP 24L *	249.8	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	9.16	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1261.72	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	379.16	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	2.11	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERETTE	N20O	20Z/600ML	.591L NRP 24L	37.47	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	61.25	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	LEISURE	LODGING	N20O	20Z/600ML	20z NRP 24L S	17.5	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	8.45	2006	2	4
2/22/2006	3440	 LEMON	WEST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	127.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	8.75	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20z NRP 24L S	277.5	2006	2	4
2/22/2006	3440	 LEMON	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L *	97.42	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	20	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	50	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	739.7	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	8700	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20z NRP 24L S	15	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N20O	20Z/600ML	20z NRP 24L S	42.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	54.94	2006	2	4
2/22/2006	3440	 LEMON	CANADA	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	126.8	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	2.11	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	1160.27	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	357.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	76.08	2006	2	4
2/22/2006	3554	 STRAWBERRY	MIDWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	6.34	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	152.5	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	55	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	210	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	HEALTHCARE	HEALTH / HOSPITAL	N56P	500ML 6P	.5L NRP 6P	0	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	.591L NRP 24L	32.47	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	179.86	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	0	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	40	2006	2	4
2/22/2006	3554	 STRAWBERRY	WEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	147.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20z NRP 24L S	32.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L *	19.98	2006	2	4
2/22/2006	3440	 LEMON	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	1425	2006	2	4
2/22/2006	3440	 LEMON	NORTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P S	103.55	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L *	17.48	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	2.11	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L *	134.89	2006	2	4
2/22/2006	3441	 RASPBERRY	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	955	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	1754.15	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	2.11	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	237.31	2006	2	4
2/22/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	2	4
2/22/2006	3554	 STRAWBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	35.92	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	17.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHWEST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	92.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	560	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P S	12.68	2006	2	4
2/22/2006	3440	 LEMON	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N56P	500ML 6P	.5L NRP 6P*	2.11	2006	2	4
2/22/2006	3441	 RASPBERRY	MIDWEST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	42.5	2006	2	4
2/22/2006	3440	 LEMON	SOUTHEAST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20z NRP 24L S	5	2006	2	4
2/22/2006	3554	 STRAWBERRY	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	15	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	541.87	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	550	2006	2	4
2/22/2006	3554	 STRAWBERRY	CANADA	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	.591L NRP 24L *	0	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	512.5	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20z NRP 24L S	5	2006	2	4
2/22/2006	3440	 LEMON	CANADA	LEISURE	SPORT VENUE	N20O	20Z/600ML	.591L NRP 24L *	2.49	2006	2	4
2/22/2006	3440	 LEMON	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L	44.96	2006	2	4
2/22/2006	3440	 LEMON	WEST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	33.81	2006	2	4
2/22/2006	3554	 STRAWBERRY	MIDWEST	HEALTHCARE	HEALTH / HOSPITAL	N56P	500ML 6P	.5L NRP 6P	4.22	2006	2	4
2/22/2006	3440	 LEMON	CANADA	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	.591L NRP 24L *	367.21	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N56P	500ML 6P	.5L NRP 6P	12.68	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHEAST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	16.9	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	14.79	2006	2	4
2/22/2006	3440	 LEMON	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	15	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	145.62	2006	2	4
2/22/2006	3441	 RASPBERRY	WEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	42.5	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	0	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	52.45	2006	2	4
2/22/2006	3441	 RASPBERRY	GREAT LAKES	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	457.5	2006	2	4
2/22/2006	3441	 RASPBERRY	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	50.72	2006	2	4
2/22/2006	3441	 RASPBERRY	CANADA	CLUBS	CLUB STORE	N20O	20Z/600ML	.591L NRP 24L	4.99	2006	2	4
2/22/2006	3554	 STRAWBERRY	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	35	2006	2	4
2/22/2006	3554	 STRAWBERRY	SOUTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	27.5	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	245	2006	2	4
2/22/2006	3441	 RASPBERRY	SOUTHWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	15	2006	2	4
2/22/2006	3441	 RASPBERRY	MIDWEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	5	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	2	4
2/22/2006	3440	 LEMON	GREAT LAKES	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	3565	2006	2	4
